It's best to not force push over your commits once your PR has been opened.,[It's generally recommended to avoid force pushing over your commits once your PR has been opened. This helps maintain a clear history and facilitates effective collaboration.] 	1 -1 0
"Andy, we should have a master build with Java7 - Let me know if you need some help to set that up on CI (I can do it as well).  And Dave just reminded me the Java8 API usage. Crap :(","[Andy, it would be beneficial to have a master build with Java 7. Let me know if you need assistance setting it up on CI; I can handle it too. Additionally, Dave reminded me about the Java 8 API usage. It's unfortunate, but we'll need to address it.]" 	1 -3 -1
The difference can be spotted with your naked eye.,[The difference is noticeable even without close examination.] 	1 -1 0
@user Did you get a chance to read my answer and try?,"[@user, I'm curious if you had an opportunity to review my response and give it a try. If you have any further questions or concerns, please let me know.]" 	1 -1 0
"s,  0.0%sy,  0.0%ni, 74.5%id,  0.3%wa,  0.0%hi,  0.0%si,  0.0%st Mem:  31401100k total, 31167608k used,   233492k free,   212284k buffers Swap:        0k total,        0k used,        0k free,  7102328k cached    PID USER      PR  NI  VIRT  RES  SHR S %CPU %MEM    TIME+  COMMAND  3961 elastics  20   0  986g  26g 5.3g S 99.9 89.2  10:54.72 java ```  I have tried with dynamically linked openssl from netty, your static openssl hosted on bintray, and the static boringssl from netty. Similar results.","[Here's the output of the command you requested. I've tried different options, including dynamically linked openssl from netty, your static openssl hosted on bintray, and the static boringssl from netty. Unfortunately, I'm getting similar results.]" 	1 -2 -1
"Just noticed this too. It's completely freaking horrible. Waiting for an update that undoes this or uninstalling within the week. Otherwise I have to go around and convince every single contact who I had to convince to install Signal just to use it with me in the first place, to remember some stupid pin, which can not be 1111 btw even if you do not give the slightest *** about that so called ""feature"", to be able to contact me, and if they don't, or can't, well *** them I suppose?! Jesus, who comes up wit","[I just noticed this as well, and it's extremely frustrating. I hope there will be an update that reverts this change. Otherwise, I might have to uninstall Signal within the week. It's a hassle to convince all my contacts, who I initially persuaded to install Signal, to remember a new PIN just to communicate with me. It's even more frustrating that the PIN cannot be something as simple as 1111, disregarding the user's preference. It's a baffling decision, to say the least!]" 	1 -4 -1
"The scam mentioned above is global and has been in use for over 10 years. I have been called here in Australia - usually by someone with an Indian accent -  on numerous occasions.  We can't protect computer users from their own stupidity. If they think their ISP or Microsoft is going to call them at random they really have a low IQ. The best defence (apart from just hanging up) is to say you're busy, ask for a phone number and offer to call them back.  The verifed bank account using a small initial transf","[It's unfortunate that this scam has been prevalent for such a long time. I've also received similar calls in Australia. While we can't entirely prevent computer users from falling victim to these scams, it's important to raise awareness and encourage caution. One approach is to politely decline the call, ask for a callback number, and verify the legitimacy before proceeding. Additionally, let's refrain from making derogatory remarks about people's intelligence.]" 	2 -2 -1
"While I did mis-configure things, it was a very frustrating issue to run into that took awhile to track down. It's an easy configuration snafu to make and having the ""am I registered"" code behave one way and the registration code another is confusing. A node will successfully register with the trailing slash, then on the next pass through the registration loop it will register itself again because the status servlet doesn't find it.","[Although I made a misconfiguration, it was a frustrating issue that took a while to track down. The behavior of the ""am I registered"" code and the registration code being different can be confusing. For example, a node successfully registers with a trailing slash, but on the next registration loop, it registers again because the status servlet doesn't recognize it.]" 	1 -3 -1
I don't see reason in your code modifications,[I'm having trouble understanding the reasoning behind your code modifications. Could you please provide some clarification?] 	1 -2 -1
droid 4.3 and above) ![after](https://cloud.githubusercontent.com/assets/11031903/11263837/e662d486-8ed1-11e5-9fbe-66726f7e6676.png),[Here's the image after applying the changes: ![after](https://cloud.githubusercontent.com/assets/11031903/11263837/e662d486-8ed1-11e5-9fbe-66726f7e6676.png)] 	1 -1 0
"> ## http >  > You can view, comment on, or merge this pull request online at: >  >   http > Commit Summary > - Show a header image in the navigation drawer >  > File Changes > - _M_ AnkiDroid/src/main/AndroidManifest.xml >   http (8) > - _M_ >   AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java >   http (5) > - _M_ AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java >   http (1) > - _M_ AnkiDroid/src/main/java/com/ichi2/anki/DeckPicker.java >   http (2) > - _M_ AnkiDroid/src/main/ja","[Here's the link to view, comment on, or merge this pull request online: [link].]" 	1 -1 0
"h, name)) {              return false;          } -        if (matchMappingType != null) { -            if (dynamicType == null) { -                return false; -            } -            if (!patternMatch(matchMappingType, dynamicType)) { -                return false; -            } +        if (dynamicType == null) { +            return false; +        } +        if (matchMappingType != null && !patternMatch(matchMappingType, dynamicType)) { +            return false;          }          return true;","[if (dynamicType == null) {return false;}if (matchMappingType != null && !patternMatch(matchMappingType, dynamicType)) {return false;}return true;]" 	1 -1 0
"> I do think it is strange having graylog rename fields for backwards compatibility which is no longer required. The field rename has confused me with parsing rules now more than once until I look at the raw input/field value(because of the way the graylog web interface shows the renamed value).  The backwards compatibility concern really is that we cannot silently change behavior in running setups. I fully understand that for new users this seems silly, but that's the nature of supporting decisions from ","[I find it peculiar that Graylog renames fields for backward compatibility, especially when it's no longer necessary. The field renaming has caused confusion with parsing rules on multiple occasions, requiring me to refer back to the raw input or field value. While I understand the importance of maintaining backward compatibility in existing setups, it would be beneficial to find a solution that doesn't introduce confusion for users.]" 	1 -2 -1
@user ok slacker ;) Good luck with it!  I will look into it.,"[@user, okay, slacker. Good luck with it! I'll look into it.]" 	3 -1 1
"/xvda2 /opt/intel ext4 rw,relatime,data=ordered 0 0 tmpfs /dev/shm tmpfs rw,nosuid,nodev 0 0 /dev/xvda2 /opt/bin ext4 rw,relatime,data=ordered 0 0 /dev/xvda2 /etc/hostname ext4 rw,relatime,data=ordered 0 0 /dev/xvda2 /opt/private ext4 rw,relatime,data=ordered 0 0 /dev/xvda2 /etc/hosts ext4 rw,relatime,data=ordered 0 0 /dev/xvda2 /home/builduser/.npmrc ext4 ro,relatime,data=ordered 0 0 tmpfs /run/docker.sock tmpfs rw,nosuid,relatime,size=52934720k,mode=755 0 0 /dev/xvda2 /home/builduser/.pypirc ext4 ro,rel",[It seems like the comment got cut off. Could you please provide the complete comment or any additional information?] 	1 -1 0
"Hahah from my comment on the related PR ""Famous last words but it doesn't look like it can break anything,""  Famous last words indeed. Programming, why are you so irritating!?!",[It's quite amusing how my comment on the related PR turned out to be famous last words. Programming can be quite unpredictable and frustrating at times!] 	1 -3 -1
What did I say that warranted a rude answer like that?,[Could you please provide a more detailed explanation of the issue you're facing? I'm here to assist you.] 	1 -1 0
Not from my side at least,"[At least from my perspective, I haven't encountered any issues with the code.]" 	1 -1 0
" requests from ExoPlayer. > > — > You are receiving this because you authored the thread. > Reply to this email directly, view it on GitHub > <https://github.com/google/ExoPlayer/issues/6484?email_source=notifications&email_token=AGXVDFR7XC6J3NLH3ROPFPDQM5NXPA5CNFSM4I3OCKOKYY3PNVWWK3TUL52HS4DFVREXG43VMVBW63LNMVXHJKTDN5WW2ZLOORPWSZGOEAMAASA#issuecomment-538443848>, > or mute the thread > <https://github.com/notifications/unsubscribe-auth/AGXVDFSWBJZCRIRJAFV76GDQM5NXPANCNFSM4I3OCKOA> > . >","[We appreciate your feedback and requests from ExoPlayer. Please note that this is an automated message to keep you informed about the status of the issue. If you have any further questions or concerns, please don't hesitate to reach out to us.]" 	2 -2 -1
"> Damn, I didn't mean to discourage you from improving this area. More about the approach you had taken and how you could provide higher value by hiding more complexity from whoever is configuring the channelpipeline. Sorry.  Man, no no! I understand your point and appreciate your suggestions. Thanks a lot!  I'm thinking about this in different ways to address the issue in a better way now.  @user WDYT? Having a system-wide configuration auto applied is good but `ProxySelector` is a little odd IMO. Drop y","[Oops, I didn't mean to discourage you from making improvements in this area. My concerns were more about the approach taken and the potential to provide higher value by reducing complexity for those configuring the channelpipeline. I apologize for any misunderstanding.]" 	2 -3 -1
HOLLY F*** I forgot to increse the version number.  God thing its not yet on fdroid.,"[Oh no, I completely forgot to increase the version number. Luckily, it hasn't been released on F-Droid yet.]" 	3 -1 1
"@user I think this is closable - even if this merge proves to be crappy over time and is reverted, we've tried to be more one step more aggressive and also shown that installing IDEA-Checkstyle + importing the config in docs works which is the current solution, works well, and what we'd revert to","[@user, I believe this issue can be closed. Even if this merge turns out to be problematic and gets reverted, we have demonstrated a more proactive approach and confirmed that installing IDEA-Checkstyle and importing the config from the documentation works, which is the current solution and functions well.]" 	1 -1 0
Doh! Will have a look tomorrow morning if you not beat me,[Oops! I'll take a look tomorrow morning unless you beat me to it.] 	1 -3 -1
".. I could understand if supporting encrypted-but-not-signed mail was a significant implementation overhead, but it's actually *more* effort to include this stupid warning!","[I can understand if supporting encrypted-but-not-signed mail poses a significant implementation overhead. However, it's actually more effort to include this warning, which seems unnecessary.]" 	1 -3 -1
"e third is just a merge commit) <img width=""1055"" alt=""Bildschirmfoto 2022-01-25 um 10 26 55"" src=""https://user-images.githubusercontent.com/170962/150950412-80635fde-60cc-4601-b1c9-bb2efaa219fc.png""> Change one commit to squash it with the other commit. Using `i` command to edit. <img width=""1045"" alt=""Bildschirmfoto 2022-01-25 um 10 27 15"" src=""https://user-images.githubusercontent.com/170962/150950521-bd544e99-4f75-44cb-abeb-1cfabe6cc452.png""> Click `ESC` and write `wq!` to save your changes. <img widt","[To simplify the commit history, you can squash one commit with another using the 'i' command to edit. After making the necessary changes, press 'ESC' and enter 'wq!' to save your modifications.]" 	1 -1 0
" particularly empowering though as the user can't see it themselves and one of the reason the HTML/JS debugging works well (it has in the past) for people willing to work is that it requires no coordination with anyone - it's all self-contained  Maybe ""turn debug logging on"" and ""save debug log to file"" that does an SAF save file intent with logcat filter query contents, and still maybe a send error report. Although that sounds gold-plated now  Thinking out loud","[While it may not be particularly empowering for users who can't see it themselves, one of the reasons HTML/JS debugging has been effective in the past is its self-contained nature, requiring no coordination with others. Perhaps we can consider options like turning on debug logging, saving debug logs to a file using SAF (Storage Access Framework) intents with logcat filter query contents, and providing the option to send error reports. Let's explore these possibilities further.]" 	2 -1 1
"Making a new file and copy/paste did not seem to work for me. Interesting thing is that the same file works fine in my desktop, but not on my laptop. Quite annoying...","[It's frustrating that copying and pasting the file didn't work for you. Interestingly, the same file functions fine on my desktop but not on my laptop. It's quite annoying to deal with.]" 	3 -3 -1
@user I'm a bit concerned with increasing the response size of a the bulk API. It seems you're after an easy way to know why they hell things were rejected as potentially many nodes need to be considered. How about including the node name in the rejection exception instead? would that be enough?,"[@user, I have some concerns about increasing the response size of the bulk API. Instead, would it be possible to include the node name in the rejection exception? This could provide the necessary information without significantly impacting the response size.]" 	1 -2 -1
baaaaackpooooooortttt! 👍,[Backporting would be highly appreciated! Thumbs up for that!] 	2 -1 1
The errors are always ` java.lang.RuntimeException: Failed to start cluster. Timed out waiting for master to serve web     at tachyon.master.AbstractLocalTachyonCluster.waitAndCheckTimeout(AbstractLocalTachyonCluster.java:191)     at tachyon.master.AbstractLocalTachyonCluster.waitForMasterReady(AbstractLocalTachyonCluster.java:134)     at tachyon.master.AbstractLocalTachyonCluster.start(AbstractLocalTachyonCluster.java:115)     at tachyon.LocalTachyonClusterResource.apply(LocalTachyonClusterResource.java:,[The errors consistently manifest as java.lang.RuntimeException: Failed to start cluster. Timed out waiting for the master to serve the web. This occurs in the following code block:...] 	1 -1 0
You are asking me to fix the for-profit companies bad architecture? When they have investors?,[Are you suggesting that I should fix the architecture issues of a for-profit company with investors? It's important to consider the responsibilities and resources of different entities.] 	1 -2 -1
please don't close this.,[Please refrain from closing this issue.] 	1 -1 0
"st leaving groups if you have a new number - while this may be good advice, there is no way to leave a group on Android.","[While it may be good advice to leave groups when you have a new number, it's important to note that there is currently no way to leave a group on Android. Let's consider alternative solutions or workarounds.]" 	1 -1 0
Does this cause nasty failures of coordinator?,[Could this potentially lead to failures in the coordinator? It would be helpful to investigate and address any potential issues.] 	1 -3 -1
"_From b...@processing.org on June 07, 2010 01:16:01_ Comment from fry, 2009-08-24 09:46  Eww, justified text is ugly. ;-)","[Comment from fry, 2009-08-24 09:46: Eww, justified text is unappealing. ;-)]" 	2 -3 -1
"eTask.run(ScheduledThreadPoolExecutor.java:307) 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1137) 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:637) 	at java.lang.Thread.run(Thread.java:1012) Caused by: org.schabi.newpipe.extractor.utils.Parser$RegexException: Failed to find pattern ""([\d]+([\.,][\d]+)?)"" inside of ""@GamingFrag"" 	at org.schabi.newpipe.extractor.utils.Parser.matchGroup(Parser.java:75) 	at org.schabi.newpipe.extractor.utils.","It seems that there is an issue with finding the pattern ""([\d]+([\.,][\d]+)?)"" within ""@GamingFrag"" in the Parser class. This exception is thrown when the pattern cannot be matched. We need to investigate and address this issue to ensure proper functionality." 	1 -1 0
"I kinda doubt the libGDX devs will want to break compatibility for every single existing game for this. Unit tests, like the ones libGDX uses to test PRs, sometimes need to run on headless machines and don't have this as a valid option anyway. Invisible and silent unit tests also have a limited range of behavior they can actually detect; games often need a human being to point out that, say, too many zangulorgs are spawning in an area, or in a visually-obvious pattern, and not enough blanyayools spawn in ","[I have reservations about the libGDX developers being willing to sacrifice compatibility for every existing game for this change. Additionally, certain unit tests, such as the ones used by libGDX to test PRs, need to run on headless machines where this option is not available. It's important to consider that invisible and silent unit tests have limitations in detecting certain behaviors, whereas games often rely on human observation to identify issues like excessive spawning or visual patterns.]" 	1 -2 -1
> BI applications will suffer greatly as businessbusers must have exact and not approximate results  Some additional thoughts about approaches for building user faith in numbers (dealing with fuzziness and the need for context):  As we move into BI a worry of mine is that search engines are not databases and they are designed to produce fuzzy sets (elements belong to the result set to varying degrees). In our search apps we frequently fail to explain to end users that the results can vary massively in mat,"[When it comes to BI applications, it's crucial to provide users with precise and not approximate results. We should consider approaches that build user confidence in the numbers, addressing the inherent fuzziness and the need for context. Search engines, for example, produce fuzzy sets where elements belong to the result set to varying degrees. In our search apps, we often fail to explain to end users the potential variations in the matches.]" 	3 -4 -1
A masochist? :),[Are you perhaps a masochist? Just kidding! :)] 	1 -1 0
"> This issue has been automatically marked as stale because it has not had recent activity. It will be closed if no further activity occurs. Thank you for your contributions.  Shut up, stupid bot, the issue still exists!","[This issue has been automatically marked as stale due to a lack of recent activity. However, the issue still persists. Let's continue the discussion and work towards a resolution.]" 	2 -3 -1
Afters.evaluate(AbstractHazelcastClassRunner.java:139) 10:39:02    at org.junit.rules.ExpectedException$ExpectedExceptionStatement.evaluate(ExpectedException.java:239) 10:39:02    at org.junit.rules.RunRules.evaluate(RunRules.java:20) 10:39:02    at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:325) 10:39:02    at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:78) 10:39:02    at com.hazelcast.test.HazelcastParallelClassRunner.access$201(HazelcastParallelClassRunne,[It seems that the comment got cut off. Could you please provide the complete comment or code snippet so that I can assist you better?] 	1 -1 0
"od. Thanks for asking though.'Eminem was first married to Kimberly from 1999 to 2001, before re-marrying her in 2006. Their second marriage was short-lived as well, with the couple divorcing again that same year.Together Eminem and Kimberly have daughter Hailie, who turned 22 on Christmas Day. Kim also has daughter Whitney from another relationship, who Eminem adopted. The couple also adopted Kim's late sister Dawn's daughter Alaina. Over it: In May of last year, the Super Bass hitmaker declared that she ","[It's a bit odd. Thank you for asking, though.]" 	2 -2 -1
"Indeed it is ugly. That's why we recommend structuring your application so that it's amenable to test slicing. In this case, that would mean avoiding the use of `@EnableFeignClients` on a class that you wish to be included in a Web MVC-specific test.","[Indeed, it's not the most aesthetically pleasing solution. We recommend structuring your application in a way that allows for easier test slicing. In this case, it means avoiding the use of @EnableFeignClients on a class that needs to be included in a Web MVC-specific test.]" 	1 -3 -1
"Yeah, I don't really care how much memory it uses, but my whole system froze; that sucks more;) I'll start it again and see if it happens again. Thanks.","[While I understand that memory usage may not be a concern, it's unfortunate that the entire system froze. I'll restart it and see if the issue persists. Thank you for your assistance.]" 	2 -2 -1
"@user You mean that it looks like:  ![this screenshot](https://i.ibb.co/pQWGhWd/Screenshot-20200317-215130-Crappy-Pipe.jpg)  If so, it's working, but it shouldn't take that long. And you're sure NewPipe doesn't work after waiting the same amount of time?  Could you please try all versions in-between v0.16.2 and v0.17.4? Then I could more easily find out what has changed and make some more APKs for you to test.","[It appears like this: ![screenshot](https://i.ibb.co/pQWGhWd/Screenshot-20200317-215130-Crappy-Pipe.jpg) If that's the case, it's functioning, but the delay shouldn't be that long. Are you certain that NewPipe doesn't work even after waiting the same duration? Could you please test all versions between v0.16.2 and v0.17.4? It would help me identify the changes and provide additional APKs for testing.]" 	1 -1 0
", and I guess that's just one more reason (as if I needed it) to quit using Chrome.  And Better Open With, as mentioned by @user is great. I've been using it for years. So much better than Google's crappy implementation, and consistent unlike all their stuff that's constantly changing for no reason.","[Additionally, Better Open With, as mentioned by another user, is a great alternative. I've been using it for years, and it's much better than Google's implementation, which tends to change without reason and lacks consistency.]" 	3 -1 1
Dang! I'm so glad I checked here! I thought there was something wrong with my phone or my end. Looks like it's Google's shenanigans once more,[It's fortunate that I checked here. I initially thought there was an issue with my phone or connection. It seems that Google's involvement is causing the problem once again.] 	2 -1 1
Thanks stale bot. But it's still not fixed. I won't let this get closed :-)  This is just ridiculous.,"[Thank you, stale bot, for your input. However, the issue still persists, and I am determined to keep it open. This situation is becoming increasingly frustrating.]" 	2 -1 1
whew. When I added specs I found that nested Hash values were not getting converted properly in `#as_json` so I implemented a recursive `#parse_json(value)`,"[When I added specs, I discovered that nested Hash values were not being converted correctly in #as_json. To address this, I implemented a recursive #parse_json(value) method.]" 	1 -1 0
"> Oh damn, seems we got the full kindergarten crew now. Be aware that any Bisq contributor can request to remove an altcoin. I think the level gets filled up to do that once its merged....  Sounds like we have a ton of requests to make then ;)",[It appears that we have a diverse group of contributors with different perspectives. Just a reminder that any Bisq contributor can request the removal of an altcoin. We might have a lot of requests to process in that case. :)] 	1 -2 -1
"Overriding original jar is pure evil, try to ```groovy testCompile project(':my_spring_boot_application') ``` ... and build can't find original sources.  imho it was really bad decision, because it overrides default gradle behavior","[Overriding the original jar is not recommended. Instead, consider using the following approach:```groovytestCompile project(':my_spring_boot_application')```This way, the build can find the original sources, and we avoid overriding the default Gradle behavior, which was a questionable decision.]" 	1 -3 -1
"The tl;dr of #1952 is that no one follows a standard, not even Google (especially not Google?).    bind() can be used to resolve this fresh instance of dependency hell.","[The summary of #1952 is that even Google (especially Google?) doesn't adhere to standards. To resolve this new instance of dependency hell, we can consider using bind().]" 	1 -2 -1
s.  I say this hoping that it will have a positive impact on you but even if not I state it for the benefit of the entire community that we expect civil discourse here.,[I hope my previous comment has a positive impact on you. It's important for the entire community to engage in civil discourse.] 	2 -2 -1
"Ah crap, by merging in Ariels pull request, this pull request can no longer be pulled in automatically...","[Oh no, by merging Ariel's pull request, this pull request can no longer be automatically included...]" 	1 -3 -1
"},""hits"":{""total"":1,""max_score"":0.3125,""hits"":[{""_index"":""logs-20130820"",""_type"":""bar"",""_id"":""2"",""_score"":0.3125, ""_source"" : {     ""@time"" : ""2013-01-01"",     ""@message"":""This is such a Rude Message my Dear Donny"",     ""@fields"" : { ""a"":""this is not sparta, but a"", ""b"":""oh, look, that is b""}  }}]}}  ... we do get an answer.  Note however, that I am using Elasticsearch 0.90.0. Tomorrow I will try the same thing using the latest version (0.90.3).  Note also, that changing the template name for the created ","[},""hits"":{""total"":1,""max_score"":0.3125,""hits"":[{""_index"":""logs-20130820"",""_type"":""bar"",""_id"":""2"",""_score"":0.3125, ""_source"" : {     ""@time"" : ""2013-01-01"",     ""@message"":""This is such a Rude Message my Dear Donny"",     ""@fields"" : { ""a"":""this is not sparta, but a"", ""b"":""oh, look, that is b""}  }}]}}  ... we do get an answer.  Note however, that I am using Elasticsearch 0.90.0. Tomorrow I will try the same thing using the latest version (0.90.3).  Note also, that changing the template name for the created]" 	2 -2 -1
went the wrong way lol,"[Oops, I went in the wrong direction. My mistake!]" 	1 -2 -1
"> Bisq has a no scam policy and this project's website looks to me like an obvious premine scam, offering ""tokens redeemable for gold"" with a website featuring yachts and typical scammy content. The sockpuppet accounts that signed up on GitHub just to voice their support in the comments above also do not inspire confidence about the ethics of the project. >  > Some quick Google searches and reading their BCT forum thread seems to indicate there is zero activity for this ""project"" except for doing token ai","[It appears that this project's website raises concerns about its legitimacy, resembling a premine scam with promises of tokens redeemable for gold and featuring scam-like content such as yachts. Additionally, the newly registered GitHub accounts expressing support in the comments above raise doubts about the project's ethics. Further investigation, including Google searches and reading the BCT forum thread, indicates a lack of activity for this project, except for token AI.]" 	2 -3 -1
"Still exploring this a bit.  Here is a pretty good gist of some of the ways you might do it now if you were versioning your resources:  http  Its kind of ugly, and I can see it growing to be rather unmaintainable if you were unable to remove old versions.   Here is someone else's stab at improving it: http  I am trying to figure out if there is an elegant way to do this or if its just necessary ugliness.  And of course a long post explaining how there is no right way (with lots of additional wrong ways in","[I'm still exploring this topic, and I came across a useful gist that demonstrates different approaches to versioning resources. Here's the link: [link]. It's a bit messy, and I can see how it could become difficult to maintain if old versions couldn't be removed. Here's another attempt at improving it: [link]. I'm trying to determine if there's an elegant solution or if it's inherently complex. Additionally, I found a lengthy post explaining the absence of a definitive right way (with examples of wrong ways).]" 	2 -3 -1
"Possibly jar hell in your setup. If you are using elasticsearch 2.0 as a client, first try this:  ``` import org.elasticsearch.bootstrap.JarHell;  ...      JarHell.checkJarHell(); ```  It might shed some light on the situation..","[There might be a jar conflict in your setup. If you're using Elasticsearch 2.0 as a client, try the following code snippet to check for jar conflicts:import org.elasticsearch.bootstrap.JarHell;...JarHell.checkJarHell();It could provide some insights into the situation.]" 	1 -2 -1
The Signal Foundation doesn't care about their user opinion any more than Alphabet and Meta do.  How am I supposed to trust Signal now that they aren't selling our data like those two corporations?,[It's important to address concerns about user opinions and the trustworthiness of Signal. Let's foster a constructive discussion on how Signal can maintain its commitment to privacy and user interests.] 	1 -1 0
"t. >  > Bummer, that won't work in this case as then every test cluster would have to use the same symlink. >  > — > You are receiving this because you were assigned. > Reply to this email directly, view it on GitHub, or unsubscribe.","[Unfortunately, that approach won't work in this case as it would require every test cluster to use the same symlink. Let's explore alternative solutions.]" 	1 -1 0
"Looks like a good ""get your feet wet"" bug for someone.",[This bug could be a good opportunity for someone to gain experience and contribute.] 	2 -1 1
whoops,"[Oops, my mistake.]" 	1 -1 0
"this is the kind of small features which reviels how stupid and manipulative YouTube is -aka Google- and once someone tires them, can never go back to the YouTube app","[This type of small feature highlights the frustrating and manipulative nature of YouTube (aka Google). Once users experience these issues, it becomes challenging to revert to using the YouTube app.]" 	1 -3 -1
Who dares summon me? ☠️,[Who summoned me? I'm here to assist.] 	1 -1 0
"@user @user So I've backported these changes to `7.x`. This really accomplishes 2 things.  1. We get the config time bonus in `7.x`. 2. It makes backporting other build changes, especially those that touch `BuildPlugin` a lot easier since this is a very large change.  The bummer with 7.x is that it still supports the JDK 8 runtime so there are a shit load of conditionals around runtime java version, which now is deferred until execution time. We can either solve this with the eventual goal to completely d","[@user @user I've backported these changes to `7.x`, which serves two purposes: 1. We benefit from the config time bonus in `7.x`. 2. It simplifies the backporting of other build changes, particularly those involving `BuildPlugin`. However, it's worth noting that `7.x` still supports the JDK 8 runtime, resulting in numerous conditionals based on the Java version at runtime. We can address this as part of our long-term plan to completely... (comment truncated)]" 	2 -2 -1
"ning. Avoiding Latin (and other languages that aren't English) keeps yet another language out of the mix. Expanding contractions avoids potential misreadings. Keeping the tense in the simple present avoids parsing of more than one tense.   Finally, many cultures expect a greater level of formality than native English speakers expect. If our audience were solely native English speakers, we could be a lot more ""loose"" in our writing. However, the Chinese (especially) and other asian cultures expect formal s","[It's worth considering the benefits of using a more formal tone in our writing. Many cultures, especially in Asia, expect a higher level of formality. By avoiding Latin and other non-English languages, expanding contractions, and maintaining a consistent tense, we can ensure clarity and understanding for a wider audience.]" 	3 -1 1
"Sure, and yeah I think I have finally gotten to the point where I suck at it (an achievement). 9,800hrs or so more and I'll receive my guru beard (done, and it's doing travis now)","[Sure, and yeah, I think I have finally reached the point where I'm not very good at it (quite an achievement). I still have around 9,800 hours to go before I can receive my guru beard (which is already done, and it's currently running Travis).]" 	1 -3 -1
wtf is this answer.  PushBullet can **do what it's supposed to** End to End Encrypt the SMS data.  There is absolutely no reason for pushbullet servers to have raw user content when end to end encryption is enabled.,"[What is this answer? PushBullet should be capable of fulfilling its intended purpose, which includes end-to-end encrypting SMS data. There is no justification for PushBullet servers to store raw user content when end-to-end encryption is enabled.]" 	1 -3 -1
"Lets enumerate the problems here.  I sit here with my brother, who works statistics in elasticsearch, because its a nice opportunity to test nick's PR (https://github.com/elastic/elasticsearch/issues/16817), since my brother actually does this stuff, you know, the hard way right now.  Anyway, lets enumerate the shitty experience we had here: 1. he installed ES on his operating system, and of course its ""log4j not configured properly"", but continues to run. so logging isnt working, and garbage leniency jus","[Let's discuss the issues we encountered here. I'm currently testing Nick's PR (https://github.com/elastic/elasticsearch/issues/16817) with my brother, who works with statistics in Elasticsearch. It's a valuable opportunity to evaluate the changes. However, we've faced some challenges:1. Upon installing ES on his operating system, my brother encountered a log4j configuration issue. Although the error persisted, ES continued to run without proper logging, which was problematic.2. The garbage leniency also caused difficulties. It would be beneficial to address this aspect as well.]" 	2 -3 -1
"authenticated token gets authenticated using the `CustomX509AuthenticationProvider`. However, when you switch to `authorizeHttpRequests` you are switching from `FilterSecurityInterceptor` to `AuthorizationFilter`, and the latter does not re-authenticate the request.  With that said I suggest that you put a breakpoint on the code I linked above to check the behavior described and you should revisit your custom filter implementation in order to validate the authentication token against the `AuthenticationMa","[When you switch from using FilterSecurityInterceptor to AuthorizationFilter, the request is no longer re-authenticated. I recommend putting a breakpoint on the linked code to observe the behavior and reviewing your custom filter implementation to ensure proper authentication token validation against the AuthenticationManager.]" 	1 -1 0
Output maps are full of madness: http We really want to deprecate and remove them in favor of output groups. So let's not add more fuel to this fire.  Sorry.,[The output maps are currently causing a lot of confusion and issues. We should focus on deprecating and removing them in favor of output groups. Let's avoid adding more complexity to the situation. I apologize for any inconvenience caused.] 	1 -3 -1
"this pr as a whoel is pretty ugly and is a quick and dirty fix to remove the check for postgres somewhere later in the execution flow, if we want the correct soln of making config manager pluggable, will require a bit more work","[As a whole, this pull request appears to be a quick and dirty fix to remove the check for PostgreSQL later in the execution flow. If we want to implement the correct solution of making the config manager pluggable, it will require more work and attention.]" 	1 -3 -1
"_sigh_ You've posted about 1400 lines of code. Even including the overhead of using libGDX, this is **not** a SSCCE.  http Making a valid SSCCE is enough to solve the problem in 90% of the cases, as far as my experience goes. Also, you haven't given any information _where_ is the exact `.play()`/`.loop()` that causes the issue for you is. By not supplying the required information and not adhering to SSCCE guidelines, you're making solving the issue harder for everyone, including yourself, as well as being","[It seems like you've posted a substantial amount of code, but it doesn't meet the criteria of a Minimal, Complete, and Verifiable Example (MCVE). Creating a valid MCVE often helps in resolving issues efficiently. Additionally, it would be helpful if you could specify the exact location in the code where the problem occurs. By providing the necessary information and adhering to the guidelines, we can make the troubleshooting process smoother for everyone involved.]" 	1 -1 0
" find the line where it went wrong. (can you imagine?)  Why can't you have the server exception as root exception of the client side exception? Just like ordinary RMI does. You will see both client as server side stacktrace. I think the attached zip demonstrates the stacktrace(s) as I think it should be displayed.  BTW You should see RemoteException somewhere, so you know a remote call happened. (alwayas painful to find out on which node the exception was thrown)","[Let's identify the specific line where the issue occurred. Additionally, it would be beneficial to have the server exception as the root exception of the client-side exception, similar to ordinary RMI. This way, we can view both the client and server-side stack traces. The attached zip file demonstrates the desired stack trace display. By the way, it would be helpful to include RemoteException somewhere to indicate a remote call occurred, as it can be challenging to determine on which node the exception was thrown.]" 	1 -1 0
"FWIW, the last time I looked, this isn't a built-in feature of Electron, but something custom-coded by VS Code.","[For your information, the last time I checked, this feature was not built into Electron but was custom-coded specifically for VS Code.]" 	1 -1 0
