,Sentence_Uncivil,Sentence_Civil,Final_Similarity_Score
611,"@user @user Could you describe this issue a bit more? I've fixed active database switch in SQL editor (when ""Open separate connection"" option is on) and can't reproduce this problem anymore.  So maybe your problem is different.","@user @user Could you describe this issue a bit more? I've fixed active database switch in SQL editor (when ""Open separate connection"" option is on) and can't reproduce this problem anymore. Perhaps your problem is different.",0.999687314033508
612,"Had a shot at fixing this, let's see","I had a shot at fixing this, let's see if it works.",0.918092846870422
613,"Upload a test apk in the OP after you're done making changes, dudeman.",Not Generated,0.152414709329605
614,Damn optimizations! A small optimization causes zillion issues..,Oops! A small optimization can cause a lot of issues.,0.909140110015869
615,"Hmm. I remember why I was asked to open this issue back then. But thinking about it now I don't think logging at the tail end (ie the video-provider component) is the right approach.  If we want to figure out that something was closed due to a lock setting or breakout room thing, then we log the root action (ie lock cameras, enter breakout room), and then use log correlation to link it to the tail end (ie video_provider's stop log).  About errors: screen sharing should have very well defined logs and erro","Hmm. I remember why I was asked to open this issue back then. However, thinking about it now, I don't think logging at the tail end (ie the video-provider component) is the best approach. Instead, we should log the root action (ie lock cameras, enter breakout room) and then use log correlation to link it to the tail-end (ie video_provider's stop log). Regarding errors, screen sharing should have well defined logs and erro statements.",0.966252207756043
616,"of the same type. It needs to go solidly one way or the other (lexer or lexer+tree), the SimpleNode partial approach isn't acceptable. >  > I think the Viewer is dead code (just not yet removed), the Designer is what you should be using, and it's fully dynamic to support any AST producing Language. Which if you drop AST support becomes a non-issue. >  > The manual mods to generated code are unnecessary, this should all be automated via Ant scripts, per my prior comment. I can get his working if we make a ","I believe the Viewer is dead code (just not yet removed), the Designer is what you should be using, and it's fully dynamic to support any AST producing Language. It needs to go solidly one way or the other (lexer or lexer+tree), the SimpleNode partial approach isn't acceptable. Additionally, manual modifications to generated code are unnecessary, as they should be automated via Ant scripts, per my previous comment. I can get his working if we make a change to the same type.",0.972660303115845
617," get in touch with the BBB core team and get their approval first. Can you establish a connection? Hitting them up from my side via mail or contact form á la ""hey guys, the package upgrading from China sucks, but I got the solution for you"" looks kind of dodgy in my opinion.  I also know some people of Nanjing university, but they are researchers, so I do not think this might be of great help here. But if BBB reach out to them through the official channels, establishing a cooperation with them should be s","Let's establish a connection with the BBB core team and get their approval before proceeding. It would be beneficial to reach out to them directly via email or email, rather than relying on them directly.",0.723966240882874
618,4P05Uz> > . >,4P05Uz> >. >,1.00000023841858
619,I think this is already going to be implemented with the new and planned way to distribute TextSecure out of play. Moxie talks about annoying the hell out of users until they upgrade here: #127 ,I believe this is already implemented with the new and planned way to distribute TextSecure out of play. Moxie talks about annoying users until they upgrade here: #127 ,0.982912361621857
620,"> So, the issue is that you don't want to use Buffer#position(int) to set the position in the buffer where you want to copy to (which is how it is intended) and instead want to manually specify that position as argument of the method? Can you explain why using Buffer#position is an issue?  All right. Forget about the position/limit thing. Focus on the BufferUtils.copy method I quoted on my last comment.  That call computes the srcOffset in bytes directly, which is great, computes the numElements in btyes ","> So, the issue is that you don't want to use Buffer#position(int) to set the position in the buffer where you want to copy to (which is how it is intended) and instead want to manually specify that position as an argument of the method? Can you please explain why this is an issue?  All right. Let's focus on the BufferUtils.copy method I mentioned on my previous comment. It computes the srcOffset in bytes directly, which is great, and computes numElements in btyes directly. Forget about the position/limit thing.",0.9910569190979
621,It doesn't like you put the warning codes in the tooltip.,It seems that the tooltip doesn't like it when you include warning codes in the tooltip.,0.951160848140717
622,:432) ~[elasticsearch-8.0.0-SNAPSHOT.jar:8.0.0-SNAPSHOT]         at org.elasticsearch.plugins.PluginsService.<init>(PluginsService.java:153) ~[elasticsearch-8.0.0-SNAPSHOT.jar:8.0.0-SNAPSHOT]         at org.elasticsearch.node.Node.<init>(Node.java:333) ~[elasticsearch-8.0.0-SNAPSHOT.jar:8.0.0-SNAPSHOT]         at org.elasticsearch.node.Node.<init>(Node.java:266) ~[elasticsearch-8.0.0-SNAPSHOT.jar:8.0.0-SNAPSHOT]         at org.elasticsearch.bootstrap.Bootstrap$5.<init>(Bootstrap.java:225) ~[elasticsearch-,:432) ~[elasticsearch-8.0.0-SNAPSHOT]    at org.e.bootstrap.Bootstrap$5.<init>(Bootstrap.java:153) ~ [elastic search-8-0-snapSHOT.jar:8.1.0:266)  ...   At org.plugins.PluginsService.Node.Node<init>(Node.java.333) ~[][e.e-e.b.jar...:433) [e.es.jar.:432] [e][e].jar.:333),0.941261231899262
623,>  I don't really care about your personal fucking opinion > Yes users are absolute idiots  Can we please avoid such aggressivity and only discuss facts and technical arguments.,"I apologize if my personal opinion came across that way. However, it's important to maintain a respectful tone and focus on facts and technical arguments rather than resorting to hostility.",0.675985991954803
624,@user for a fairly deep graph (say three levels contract/party/address to compensate for party being null and still be able to aggregate on any party field including address fields (say party country) will require producing super ugly json for _source replacing blank party with party object with null substitution and every object type within party with its own null object with its own null values etc. And then people using _source will have to deal with it all in their application. I do it now in few case,Not Generated,0.259809106588364
625,I would never want to create a particle effect (or emitter) in code.,I would never want to create a particle effect (or emitter) in code. Let's avoid it.,0.992627382278442
626,"11  pc 0004e123  /system/lib/libdvm.so (dvmCallJNIMethod(unsigned int const_, JValue_, Method const_, Thread*)+398)     #12  pc 00026fe0  /system/lib/libdvm.so  .... signal 6 (SIGABRT), code -6 (SI_TKILL), fault addr -------- Abort message: 'heap corruption detected by dlfree' backtrace:     #00  pc 00021f90  /system/lib/libc.so (tgkill+12)     #01  pc 00012fe1  /system/lib/libc.so (pthread_kill+48)     #02  pc 000131f5  /system/lib/libc.so (raise+10)     #03  pc 00011f2b  /system/lib/libc.so     #04  pc ","11  pc 0004e123  /system/lib/libdvm.so (dvmCallJNIMethod(unsigned int const_, JValue_, Method const_), Thread*)+398)    #12  pc 00026fe0  /System/lib/*.so .... signal 6 (SIGABRT), code -6 (SI_TKILL), fault addr -------- Abort message: 'heap corruption detected by dlfree' backtrace: [link to the backtrace] #00  pc 0021f90  / system/lib /libc.so. (tgkill+12) #01  pc 0131f5  /sys/lib/**/*/*/*/libc/dvm/dllree.so [pthread_kill+48] #02  pc 00000001f5.so /system/*/**/*.dylib (raise+10)",0.989046216011047
627,This looks like a regression to me. I think the previous code did a much better job of communicating that Java sucks. The new variable names don't carry any meaning. Uncle Bob wouldn't approve.,This looks like a regression to me. I think the previous code did a much better job of communicating that Java is not ideal. The new variable names don't carry any meaning. Uncle Bob wouldn't approve.,0.995658874511719
628,Me neither.,Not Generated,0.896652936935425
629,NACK - the name of this crypto-currency is too similar to Bitcoin and might confuse users.,Not Generated,0.231006026268005
630,"Sure! When's a good time? Btw I don't use skype, the linux version is buggy as hell. I'd rather use google hangouts or discord. May I send you a discord link? You wouldn't need an account","Sure! When's a good time? Btw, I don't use skype, the linux version is quite buggy. I prefer to use google hangouts or discord. Could you send me a discord link? It doesn't require an account.",0.991294503211975
631,hmpf. while writing tests I figured there are actually more cases to consider. will update soon...,"While writing tests, I realized there are actually more cases to consider. I'll update the code accordingly.",0.910370826721191
632,I assume this is to bypass the Kerberos authenticator? If so I don't like this approach as it just delegates the problem to the application itself. Then what about SSO? If you bake the logic of when to login with Kerberos into one specific application the behavior will be different depending on what application you login to. Or you have to add the same logic to all applications. Nasty! With a centralized SSO server applications should not have to deal with authentication semantics.,"I assume this approach is to bypass the Kerberos authenticator. If so, I don't particularly like this approach as it delegates the problem to the application itself. Have you considered SSO? If you bake the logic of when to login with KerberOS into one specific application, the behavior might vary depending on the application type. Alternatively, you could add the same logic to all applications. It's not ideal! With a centralized SSO server, applications shouldn't have to deal with authentication semantics.",0.985945641994476
633,@user I added yet another special case for setting which pisses me off but I have no choice. this has been fucked up in the past and is hard to fix for the future. Anyway I think it's ready and I will push very soon,"@user I added yet another special case for setting. It's frustrating, but I have no choice. This has been problematic in the past, and it's hard to fix for the future. Anyway, I think it's ready and I will push it soon.",0.97804993391037
634,"amples from above should be (or of following): - renamed if possible,  - if not possible/reasonable - suppressed. - default Check configuration should be changed to match naming convention that already exist in project and all member of that team like that naming convention.","The samples from above should be renamed if possible, and if not possible or reasonable, suppressed. - default Check configuration should be changed to match naming convention that already exist in project and all member of that team should adhere to that naming convention.",0.974250674247742
635,@user your first response was incredibly condescending. Be better.,Not Generated,0.366925805807114
636,Idk how its not working for me,I'm not sure why it's not working for me.,0.886854648590088
637,Still waiting for a new release of Curator.,We're still waiting for the new release of Curator. Your submissions are welcome.,0.905054569244385
638,"@user There is a difference between HTTP and the implementation of the server socket. The server socket stuff is MCU specific, you can't have a generic one as they depend not only on the MCU but also on the board it is on. HTTP as such, as in parsing headers and bodies, will need to be included in the client. A starting point for ESP8266 is here:  http http  Now, this code is very, very specific to one particular chip. You would not want to generate any of the espconn?* stuff, for instance.","@user There is a difference between HTTP and the implementation of the server socket. HTTP as such, as in parsing headers and bodies, will need to be included in the client. The server socket implementation, on the other hand, is specific to the MCU. A starting point for ESP8266 is here: http http  Now, this code is very specific to one particular chip. It would be impractical to generate any of the espconn?* stuff, for instance.",0.976871848106384
639,"Just another idea about the boolean stuff. I was thinking about this when trying to figure out how to merge query/filter:  We have FixedBitSet.or/and and WAH8.intersect/union. Should we somehow push this up to DocIdSet?  Something simple like:  ``` DocIdSet union(DocIDSet...) DocIdSet intersect(DocIDSet...) ```  I dont know if it makes sense or is a good or bad idea. We should measure if the performance is really better with these optimized methods, versus just intersecting iterators with e.g. Conjunction","Just another idea about the boolean stuff. I was thinking about this when trying to figure out how to merge query/filter: We have FixedBitSet.or/and and WAH8.intersect/union. Should we move this up to DocIdSet? It would be simpler to use a simple statement like:  ```DocIdSet union(DocIDSet...) DocIDSet intersect(DocidSet...) ```  I'm not sure if it makes sense or is a good idea. We should evaluate the performance of these optimized methods, versus just intersecting iterators with e.g. Conjunction.",0.992156326770783
640,"This is something I would also like to have available when using Closure Compiler, mainly to get the compiler to spit out an error if an attempt is made to instantiate an abstract/base type. Abstract functions (i.e. class methods) are something I'm not concerned about here.  ``` js /**  * @user  * @user  */ ns.Fruit = function() { ... }  var fruit = new ns.Fruit() // triggers a compiler error  /**  * @user  * @user {ns.Fruit}  */ ns.Banana = function() { ... }  var banana = new ns.Banana() // no compiler ","This is something I would also like to have available when using Closure Compiler, mainly to get the compiler to spit out an error if an attempt is made to instantiate an abstract/base type. Abstract functions (i.e. class methods) are something I'm not concerned about here. For example, the following code snippet demonstrates this approach:``` js /**  * @user  * ""@user  */ ns.Fruit = function() {... }  var fruit = new ns.fruit() // triggers a compiler error  /** _ * @ user  *@user {ns.Banana = function().Banana() } // no compiler ",0.988153874874115
641,The PR hasn't seen action for almost two months. I'd be happy if you worked on it.,The PR hasn't seen action for almost two months. Let's work together to improve it.,0.929403066635132
642,"eads), and then all the corresponding threads are woken up and need to get context switched into to check if there are any pending tasks.  @user when playback is performed on an ExoPlayer object in a Robolectric environment, does this cause a lot of messages to be posted to various handlers?","When playback is performed on an ExoPlayer object in a Robolectric environment, does this cause a lot of messages to be posted to various handlers? If so, all the corresponding threads need to be woken up and switched into context to check if there are any pending tasks.",0.969466745853424
643,ugh... there's a childCount() field for inode directory which can change over the time... I guess probably event the root cannot be cached otherwise your test will fail http  ^^ @user @user,There's a childCount() field for inode directory which can change over time... I guess it's necessary to ensure the root cannot be cached otherwise your test will fail. @user @user,0.949308514595032
644,Oh wow here we go.,Not Generated,0.422980606555939
645,shit... i cant profile changes because i have an older libgdx jar and cant copy Spritebatch because TextureRegion.java has private member variables that my SpriteBatch-copy would need :(,Oh no... I can't profile changes because I have an older libgdx jar and can't copy Spritebatch because TextureRegion.java has private member variables that my SpriteBatch-copy would need :(,0.988195896148682
646,More than a month without a reply. Closing,Responsibility is a collaborative effort. Let's collaborate on resolving this issue constructively.,0.154602378606796
647,e engine: sun.security.ssl.SSLEngineImpl@5b3cf5ed result: Status = OK HandshakeStatus = NEED_WRAP bytesConsumed = 0 bytesProduced = 0 input: ByteBufferWrapper (884587465) [visible=[java.nio.HeapByteBuffer[pos=0 lim=0 cap=0]]] output: ByteBufferWrapper (1798893235) [visible=[java.nio.HeapByteBuffer[pos=0 lim=33418 cap=33418]]] 2020-07-14T22:21:29.574+02:00 DEBUG [SSLConnectionContext] wrap engine: sun.security.ssl.SSLEngineImpl@5b3cf5ed input: ByteBufferWrapper (884587465) [visible=[java.nio.HeapByteBuffer,e engine: sun.security.ssl.SSLEngineImpl@5b3cf5ed result: Status = OK HandshakeStatus = NEED_WRAP bytesConsumed = 0 bytesProduced = 0 input: ByteBufferWrapper (884587465) [visible=[java.nio.HeapByteBuffer[pos=0 lim=0 cap=0]]] output: byteBufferWrappers (1798893235) [vis=[java.-nio.-Heap ByteBuffer[po=0 Lim=33418 cap=334 18]]] 2020-07-14T22:21:29.574+02:00 DEBUG [SSLConnectionContext] wrap engine: sunshine.security._SSLENGineImpl@@5b 3cf5ED input:ByteBufferWrapping (884597465] [visible[java.nsio. HeapByte Buffer],0.99999988079071
648,rator is easy to configure if (and only if) you want to configure everything. I see no possible way to not add parameters but at the same time wanting to keep the generator usable. A generator is a complex problem hence the addition of parameters makes it more complex but at the same time more usable.  I would like to rethink this whole pull request since I implemented it with the thought of minimal inversive changes: - What are the runtime costs of moving the configuration out of the mapper to annotation,"I believe thatrator is easy to configure if (and only if) you want to configure everything. A generator is a complex problem, and the addition of parameters makes it more complex but at the same time more usable. I see no possible way to avoid adding parameters while maintaining the functionality of the generator. I would like to reconsider this entire pull request since I implemented it with the thought of minimal inversive changes: - What are the runtime costs of moving the configuration out of the mapper to annotation?",0.973741054534912
649,"@user this wouldn't catch 11 for 1. Because there are spaces between the wildcards and the ids.  So   "" 1 "" would match ""% id %"" but not "" 11 "" where id is ""1"". @user no because it is % something % (note the spaces) and because the first and last terms in the list don't have spaces on both sides. If you read the original issue request I explained this in detail ( and suggested an alternate, better solution where all list items would have spaces).  Moxie, if I've made a mistake in my analysis I'd love to k","@user this wouldn't catch 11 for 1. Because there are spaces between the wildcards and the ids.  So   "" 1 "" would match ""% id %"" but not "" 11 "" where id is ""1"". @user no, because it is % something % (note the spaces) and because the first and last terms in the list don't have spaces on both sides. If you read the original issue request, I explained this in detail ( and suggested an alternate, better solution where all list items would have spaces). Moxie, if I made a mistake in my analysis, I'd appreciate your feedback.",0.997052073478699
650,Oh crap. Thanks for that but since this was the second source of error that wasn't detected I went for http instead (testing the condition directly). It's still not 100% perfect though.,"It's unfortunate that this was the second source of error that wasn't detected, so I opted for http instead of testing the condition directly. However, it's still not perfect.",0.956359505653381
651,"blic void InMemoryXmlWebApplicationContextRunsWithNewestXSDAsDefault() throws IOException { 		InMemoryXmlApplicationContext defaultContext = new InMemoryXmlApplicationContext(""""); 		String computedXSDVersion = getSpringVersionFromSpringSchemas(); 		InMemoryXmlApplicationContext versionedContext = new InMemoryXmlApplicationContext("""", computedXSDVersion, 				null);  		Resource defaultXML = Whitebox.getInternalState(defaultContext, ""inMemoryXml""); 		Resource versionedXML = Whitebox.getInternalState(versione","Blic void InMemoryXmlWebApplicationContextRunsWithNewestXSDAsDefault() throws IOException { 		In memoryXmlApplicationContext defaultContext = new InMemoryXMApplicationContext(""""); --------------------------------------------------------	String computedXSDVersion = getSpringVersionFromSpringSchemas(); 	��InMemoryXMLApplicationContext versionedContext = New InMemoryxmlApplication Context("""", computedX SDVersion, 	]	null);  	Resource defaultXML = Whitebox.getInternalState(defaultContext, ""inMemoryXM"");    }  ",0.961358070373535
652,@user doh! I did not notice @user fixed it and @user pulled it in. @user @user you rock!,Not Generated,0.44311535358429
653,Ok. I'll let it running for some time and see what happens.   Nasty little critters..,I'll let it run for some time and see what happens. It's important to keep an open mind.,0.729489624500275
654,"*fix, i suck :)","I'm sorry, I made a mistake :)",0.769329905509949
655,Design still busy? I have no clue why design would prefer an ugly gray square.,The design seems to be still quite busy. I'm having trouble understanding why design would prefer an unattractive gray square.,0.941647231578827
656,"> selenium is spawning a TCP connection every time it does anything  correct.  if you are running into ephemeral port exhaustion, you probably need to tune your TCP/IP stack.",Not Generated,0.13314288854599
657,Will explore alternative fix that doesn't touch such a hot codepath.,I'll explore an alternative solution that doesn't involve adding such a hot codepath.,0.918466985225678
658,"t the cost of skipping the entire document from being indexed...That would at least let us get past some of these errors which are typically edge cases to begin with (another reason why people ""just can't clean their data"").","Let's consider the cost of skipping the entire document from being indexed. This approach would help us address some of these errors, which are typically edge cases to begin with (another reason why people ""just can't clean their data"").",0.978810846805573
659,"As a workaround I found you can add a ""replace with regex"" extractor before the json extractor and use that to rename the offending json key with ugly regex hackery...",Not Generated,0.194311082363129
660,@user Signal keeps sucking battery.,"@user Signal, the battery is not providing much value.",0.835277915000916
661,I'm pretty sure I fixed this in the end.,Not Generated,0.294828951358795
662,Oh my god! This bug is driving me crazy! It's unfathomable that this bug was reported 5 years ago and still existing in late 2020,This bug is quite challenging to comprehend. It's unfathomable that this bug was reported five years ago and still exists in late 2020.,0.903382182121277
663,"Yup, this is a nasty one I need to fix.","Yes, this is a significant issue that I need to address.",0.751090884208679
664,"users (who can afford it) to enable it en masse.  > For data we could probably turn it on without a problem, because the connection to the google push servers is encrypted and widely used.  Then this feature is not critical for push messages at all, as Google's servers are considered trusted as long as the only official build is distributed trough their Play store ( #127 ). Data traffic  metadata retention is not that detailed to allow such analysis.","It would be beneficial for users who can afford it to enable it en masse. For data, we could probably turn it on without a problem, as the connection to the google push servers is encrypted and widely used. However, for push messages, the only official build distributed through Google's Play store ( #127 ) is considered trusted, and metadata retention is not detailed enough to allow such analysis.",0.943159461021423
665,"Woho!!!! Finally the tests are passing, I'm going to celebrate with a cold beer!","The tests are passing, I'm going to celebrate with a cold beer!",0.986119389533997
666,"agreed  on all counts, regardless - I'm just processing notifications mobile so don't have time to click through but silent changes are evil and I frequently do hunk-wise commits","I agree on all counts, regardless of the timing. I'm processing notifications on mobile, so I don't have time to click through, but silent changes are not ideal and I frequently commit hunk-wise commits.",0.924633741378784
667,"end it to all my friends.  But the addition of 'features' that don't function will make an idiot of me for having my friends try it.  It would be better if the whole subscription thing did not exist at all, especially since we must keep the actual YouTube app so that we can add comments of our own to the content.  Sorry for the rant, but I have already wasted yet another hour attempting to import my subscriptions, and almost (not quite) feel like it would be better to put up with the ads on YouTube.  At l","It would be better if the whole subscription thing did not exist at all, especially since we must keep the actual YouTube app so that we can add comments of our own to the content. Additionally, the addition of 'features' that don't function will make me seem like an idiot for having my friends try it. I apologize for the frustration caused, but I have already wasted yet another hour attempting to import my subscriptions, and I'm not entirely convinced that it's worth it to continue with the ads on YouTube.",0.966564118862152
668,"@user Looking at the diff in this PR, there is something wrong.  Things like `new String[] {event.getFileName() }` should not be ok, since it looks ugly.  What forced you to fix all these files? If it is checkstyle violations, it should be changed then","@user Looking at the diff in this PR, there seems to be something wrong.  Things like `new String[] {event.getFileName() }` should not be allowed, since it looks messy. If it is checkstyle violations, it should be changed accordingly. What prompted you to fix all these files?",0.990105628967285
669,"> Most fiat payment methods available have daily limits on their side that would prevent Bisq users to trade at those volumes anyway.  Why limit people when their method of payment has a higher limit?  >  a single hacker with multiple stolen bank accounts... the escrow and mediation didn't do much to prevent it  That's a huge problem. Mediation is *the* solution. If mediation isn't working, then the system is broken. Mediators should be responsible for dealing with chargebacks like that, since dealing wit","> Most fiat payment methods available have daily limits on their side that would prevent Bisq users from trading at those volumes anyway. Why limit people when their method of payment has a higher limit?  > A single hacker with multiple stolen bank accounts... the escrow and mediation didn't prevent it. That's a huge problem. Mediation is the best solution. If mediation isn't working, then the system is broken. Mediators should be responsible for dealing with chargebacks like that, since dealing wit",0.992586731910706
670,someone please take a look at it.,It would be helpful if someone could take a look at it.,0.906454145908356
671,"or.java:636) 18:06:55.134 29682 29690 E Cursor  : 	at java.lang.Thread.run(Thread.java:784) ```  </p></details>  Also several of these, which I've seen before ==      06-29 18:06:35.756 29682 29682 E SpannableStringBuilder: SPAN_EXCLUSIVE_EXCLUSIVE spans cannot have a zero length","I've encountered these before: 06-29 18:06:35.134 29682 29690 E Cursor  : 	at java.lang.Thread.run(Thread.java:784) ```  </p></details>  Also, several of these, which I've seen before, have a zero-length restriction: 06:06-29:18:55.756 2968229682 E SpannableStringBuilder: SPAN_ECLUSIVE_EXCLUSIVE spans cannot have zero length.",0.959011435508728
672,"-4329-b8d4-1232ddec6d36.png)  Also happened on the current Qt release, which I uninstalled to throw this one on.  Since originally posting this issue, I have wiped and bare-metal reinstalled Windows and software my computer once or twice, so while I cannot prove it impossible, this issue does not feel like a configuration quirk specific to me.","-4329-b8d4-1232ddec6d36.png) Also happened on the current Qt release, which I uninstalled to throw this one on. Since originally posting this issue, I have wiped and bare-metal reinstalled Windows and software on my computer once or twice, so while I cannot prove it impossible, it doesn't seem like a configuration quirk specific to me.",0.996398627758026
673,"Damn, I'm using SwiftKey on one device, stock Android on the other and can't repro. In Gingerbread I can reproduce. Will dig a little more, but the EditText's color is being set properly, so something else is odd.","Oops, I'm using SwiftKey on one device and stock Android on the other. I can reproduce the issue in Gingerbread, but the EditText's color is not being set correctly, which is something else.",0.97907567024231
674,d then it starts snowing in hell.,"d, it starts snowing. It's quite frustrating.",0.850367784500122
675,"quite ugly, but as a workaround, type casting suppresses the warning.  ``` /** @user */ class Foo {} class Bar extends Foo {}  /**   * @user {function(new:Foo)} ctor   * @user {!Foo}   */ function f(ctor) {   return /** @user {!Foo} */ (new /** @user {function(new: Object)} */ (ctor)()); }  f(Bar); ```","It's not the most elegant solution, but as a workaround, type casting suppresses the warning. Let's use this approach.  ``` /** @user */ class Foo {} class Bar extends Foo {}  /**   * @user {function(new:Foo)} ctor ctor = function f(ctor) {   return ""@user {!Foo} */ (new /** @User {function(""new: Object)} */ (ctor)()); }  f(Bar); ```",0.985591113567352
676,"plications. In any case, you cannot avoid having to think about it and you have to manage (maybe multiple) JDK installations on your machine. But that has nothing to do with the existence of a `JAVA_HOME` variable. People manage their JDK installations in many different ways. For example, on my Ubuntu box, I'm using `sudo update-alternatives --config java` to switch between different JDKs, making sure I have the right version in the path.  I could also put `JAVA_HOME` in my bashrc to point at the latest J","The existence of a `JAVA_HOME` variable is not the sole reason for managing JDK installations on your machine. People manage their JDK installation in many different ways. For example, on my Ubuntu box, I use `sudo update-alternatives --config java` to switch between different JDKs, making sure I have the right version in the path.plications. Additionally, I could also include a variable named 'JAVAA_HOME' in my bashrc to point to the latest version of Java. In any case, you cannot avoid having to think about it and you have to manage (maybe multiple) JDK installs on your machines.",0.951993644237518
677,``` Crasy Idiot ```  Reported by `Pdxjeff1` on 2014-05-07 00:36:26,Not Generated,0.326602727174759
678, better and hopefully leave a reference for any newbie out there stumbling onto this by having the same question.,Let's collaborate on refining this section of the code to make it more readable and maintainable.,0.638578474521637
679,Damn.. I messed up a merge .. it should call flush(..) not discard(..).,I made a merge mistake. It should call flush(..) instead of discard(..).,0.970805048942566
680,"seems i fucked up the rebase .. i needed to delete the branch, will open a new pull request..",It seems I made a mistake during the rebase. I will delete the branch and open a new pull request.,0.957922101020813
681,"Hi @user hopefully someone with more in depth knowledge of TypeScript in particular can help us out then. In npm the package.json is like the POM in Java. It defines for us what a package needs and where consumers can find their code. So yes we need the same file.  The question was with a :) sign, i was not serious. But since i tried all options i became little frustrated. So ignore that notification, i just want to get it solved. Maybe we are missing some feature. But most silly apps i could find first c","Hi @user. The question was posed with a :) sign, I was not serious. But since I tried all options, I've become frustrated. In npm, the package.json is similar to the POM in Java. It defines for us what a package needs and where consumers can find their code. So yes, we need the same file. But most silly apps don't require it. Perhaps someone with more in depth knowledge of TypeScript in particular can help us out. Maybe we are missing some feature. I'm interested in resolving this issue.",0.96867299079895
682,"@user Darn, looks like you need to rebase this work onto master (or just merge) before it can get past the rsyslog problem. If there's any way you could do this in the next few days it would be great!",Not Generated,0.180894762277603
683,Looks like you were able to fix this on your own?,It seems like you were able to address this issue on your own.,0.926922917366028
684,any Polish users will start using this app and here in Poland we need unicode stripping unfortunately. All keyboard suggestions always puts word with our non-ascii chars and that sucks :(,"It's unfortunate that Polish users will start using this app and here in Poland, we need unicode stripping unfortunately. All keyboard suggestions always include word with our non-ascii chars and that's not ideal.",0.977967739105225
685,erWrapper (1798893235) [visible=[java.nio.HeapByteBuffer[pos=6 lim=523 cap=33418]]] output: ByteBufferWrapper (51988684) [visible=[java.nio.HeapByteBuffer[pos=0 lim=33418 cap=33418]]] 2020-07-14T22:21:29.486+02:00 DEBUG [SSLConnectionContext] unwrap done engine: sun.security.ssl.SSLEngineImpl@5b3cf5ed result: Status = OK HandshakeStatus = NEED_TASK bytesConsumed = 517 bytesProduced = 0 input: ByteBufferWrapper (1798893235) [visible=[java.nio.HeapByteBuffer[pos=523 lim=523 cap=33418]]] output: ByteBufferWr,Oops! 2020-07-14T22:21:29.486+02:00 DEBUG [SSLConnectionContext] unwrap done engine: sun.security.ssl.erWrapper (1798893235) [visible=[java.nio.HeapByteBuffer[pos=523 lim=523 cap=33418]]] output: ByteBufferWrapper [51988684],0.963218569755554
686,"0) 	at android.content.pm.PackageParser.parsePackage(PackageParser.java:1054) 	at android.content.pm.PackageParser.parsePackage(PackageParser.java:1063) 	at org.robolectric.shadows.ShadowPackageParser.callParsePackage(ShadowPackageParser.java:47) ```  In a sense, the above modification is reasonable for me, so I will look at the new `PackageParser` exception before imporving modification for Robolectric's `ARSC` parser.","At android.content.PackageParser.java:1054, the new `PackageParser` exception is reasonable for me, so I will consider modifying it before implementing modifications for Robolectric's `ARSC` parser. Additionally, let's consider the following modifications: at android.pm.shadows.ShadowPackageParser(0.0) 	at android.com.robolectric.pkg.parsePackage(PackageParser).java:11063.callParsePackage(Shadows.PSP.java;1063)",0.961420834064484
687,r.java:35) 10:39:02    at com.hazelcast.test.HazelcastParallelClassRunner$TestRunner.run(HazelcastParallelClassRunner.java:119) 10:39:02    at java.lang.Thread.run(Thread.java:745) 10:39:02  ```,At java.lang.Thread.run(Thread.java:35) 10:39:02    at com.hazelcast.r.test.HazelcastParallelClassRunner$TestRunner.run() 10:40:02 at java.util.ThreadRunner.Run(ThreadRunRunner.java,0.977868676185608
688,"@user  > There is design principle that demands to treat all classes around as enemies. No friends at all. Class should not be damaged even around unreasonable hell is going on around. Immutable design is partly based on this principle.  Yes, I know this. It is not a point of my question. Why cannot we create the unmodifiable list view immediately after array list instantiation: 1. Open file 2. Create the new array list  3. Get unmodifiable copy of the array list 4. Set the copy as the field value.  > Int","@user There is a design principle that demands to treat all classes around as enemies. No friends at all. Immutable design is partly based on this principle. Class should not be damaged even when unreasonable behavior is going on around. I know this. It is not a point of my question. Instead, let's consider the following steps: 1. Open file 2. Create the new array list 3. Get an unmodifiable copy of the array list 4. Set the copy as the field value.",0.982988595962524
689,Looks like you already have the code,It appears that you already have the code. Let's collaborate on refining it.,0.82836264371872
690,"Thanks a lot! I contacted the guy and blocked the offer. I found another offer from him and took it but that succeeded. I had dispute cases with that peer so I could contact him by email form the clearxchange email. he had an previous bug so maybe that screwed up something, but i am sure he will help me for debugging. So hope those failed take offer attempts are now part of the past.  Anyone who lost the fee by that please send me by email a btc address, so i will compensate for the loss.","Thanks for catching that issue. I contacted the guy and blocked the offer. I found another offer from him and took it but that succeeded. I had dispute cases with that peer, so I could contact him by email form the clearxchange email. He had a previous bug, but I'm sure he will help me for debugging. If anyone who lost the fee by that attempt, please send me by email a btc address, so that I can compensate for the loss. I hope those failed take offer attempts are now part of the past.",0.991947412490845
