,Sentence_Uncivil,Sentence_Civil,Final_Similarity_Score
125, only audio plays. This behaviour is identical to what BackgroundPlayer do. What are you asking for?  If i will switch to backgroundPlayer then there will be an audio lag (between transition for loading audio) and user will can't switch to video next time he opens an app. And there will be two services running. And mainvideoplayer will need to setup binding with backgroundplayer. It will make things work bad. If you know how to make it good feel free to make commits.  >Please add an element to the setting,"If I switch to backgroundPlayer, there will be an audio lag between transitions for loading audio, and the user won't be able to switch back to video the next time he opens an app. Additionally, mainvideoplayer will need to set up binding with backgroundplayer. If you have any suggestions on how to improve this, I'm open to making commits.",0.9346328973770142
126,"nd Ansible scripts come in.   The points you've raised have been raised in this issue tracker and in the mailing lists countless times, and good answers have been given there, so give those a read if you're interested. I understand the motivation for this issue (complaining and ranting is always easier than taking action) but if we want anything good to come out of this, please propose some clear and actionable points so that even if you (or whoever else) can't, someone else can improve the installation e","The issue you raised is not unique; it's important to raise points that have been raised in the issue tracker and mailing lists multiple times. If you're interested, please provide them with a read-through. While I understand the motivation behind this issue (complaining and ranting is always easier than taking action), let'd like to propose clear and actionable points so that even if you or someone else can't improve the installation, someone can still contribute positively.",0.9198626279830933
127,atePixels() }  void draw() { } ```,atePixels()  void draw(),0.9701333045959473
128,"This is absolutely bad!  Only i can say you is try to upgrade the AmLogic media decoders in another way you should use Software Decoder and this is a really ugly ideia, but i think will be 300% better than this Frozen every 5/10 seconds.  Like you can see in #678 you can select the codec.","This is absolutely terrible! Only i can say that you are trying to upgrade the AmLogic media decoders in an alternative way. You should use Software Decoder, which is a really messy ideia, but it will be 300% better than this Frozen every 5/10 seconds. As you can see in #678 you have the option to select the codec.",0.9798222780227661
129,"oh crap, I thought this had merged","Oh no, I thought this had been merged. My mistake.",0.8668622970581055
130,"ni isn't alone on this, it's just the one I picked on ;-)",Ni isn't alone in this,0.8022032976150513
131,nik did you dig deeper here?,Did you find any additional insights or insights here?,0.6210599541664124
132,Ouch. A lot of ouch.,This is quite unpleasant. It's quite messy.,0.7725439667701721
133,/log/bigbluebutton/bbb-rap-worker.log - this is the second server i have changed just because of this problem. Please let us know whats could be the wrong.,This is the second server I've changed due to this problem. It would be helpful if you could provide details on what could be the wrong.,0.8603896498680115
134,"ntial, or at least it hasn't been essential so far.    More: There is no way to achieve from Java the performance attained using Unsafe and this is why it is so widely used. Cleaner, on the other hand, is a convenience in that it allows programmers not to have to worry about freeing resources that they have allocated.    Overusing Cleaner can cause contention, and block GC operations. See http  There are other attempts to create public Cleaners, but from what I have read, with varied success. DirectByteBu","It hasn't been essential to achieve the performance attained with Unsafe in Java, which is why it is widely used. However, Cleaner can be advantageous in that it allows programmers to avoid freeing resources they have allocated. Overusing Cleaners can lead to contention and block GC operations. Please refer to the various attempts to create public CleanERS, each with different success stories.",0.9440245628356934
135,WTF?  > Now there is missed:  ...,What's happening here? > Now there is a missed comment:...,0.9094030261039734
136,tly or view it on GitHub > http > .,You can view the full version of this code on GitHub > http://www.github.com/.,0.8101702928543091
137,"agmenting? > > — > You are receiving this because you are subscribed to this thread. > Reply to this email directly, view it on GitHub > <https://github.com/prestodb/presto/pull/12747?email_source=notifications&email_token=AFUGDD3OPBFHQ2JAMPSYIW3PVUDS7A5CNFSM4HJOF5XKYY3PNVWWK3TUL52HS4DFWFIHK3DMKJSXC5LFON2FEZLWNFSXPKTDN5WW2ZLOORPWSZGOBYZNRMA#pullrequestreview-238213296>, > or mute the thread > <https://github.com/notifications/unsubscribe-auth/AFUGDD3572UQG2VFKHDDJG3PVUDS7ANCNFSM4HJOF5XA> > . >","Instead of assuming your email is coming from me, I would appreciate it if you could reply to this thread directly. You can also view the email directly on GitHub: [link to the thread]. I'm kindly asking you to confirm your subscription to receive this email. Thank you for your interest.",0.8231784105300903
138,"e program back to sane performance. (Surprisingly, `DecimalFormat` isn't much faster than `String.format()`, either)",e program back to its original performance. It's surprising to hear that DecimalFormat isn't much faster than 'String.format().,0.9689888954162598
139,"Sorry, my English is very bad, I tried to explain this issue.  I was reading http related code, I am very confused, because I think the following code should never be executed.  ```         if (length < contentRead) {             out.add(message);             out.add(new DefaultHttpContent(readBytes(ctx.alloc(), buffer, toRead)));             return;         } ```  Here is my derivation:  ``` int toRead = (int) length - contentRead; ```  After executing the above code, we get: `length = toRead + contentRe","I apologize for my English skills. I attempted to explain this issue in my limited English. However, I was attempting to read http-related code and I became confused. Here is my derivation:  int toRead = (int) length - contentRead; ; return; // Upon execution, we should see the following output: *length = to Read + contentRequest",0.8588292002677917
140,otal time: 01:38 min Total time: 07:23 min Total time: 01:13 min Total time: 19:24 min Total time: 03:57 min Total time: 03:07 min Total time: 01:46 min Total time: 02:23 min Total time: 01:03 min Total time: 03:44 min ````  New Times: ```` Total time: 00:01 Total time: 00:46 Total time: 01:22 min Total time: 01:06 min Total time: 02:07 min Total time: 05:51 min Total time: 00:38 Total time: 01:04 min Total time: 00:50 Total time: 04:05 min Total time: 02:52 min Total time: 00:30 Total time: 01:06 min Tot,"Total time: 01:38 min Total Time: 07:23 min Overall time : 03:57 min Total time Total: 02:07 min Time Total tim: 04:04 min  New Times: - Total times: 0,01 Totaltime: 1:01 min total time; 01;46 min TTL: TotalTime: 06:06 min TOTAL TIME: 11:51 min: total Time 00:41 Total timing: 12:02 min Duration: 10:11 min",0.958274245262146
141,"Closing due to branch shenanigans, replaced by #71035",Not Generated,0.4604501724243164
142,"Yeah so I'm going to join the club here. Sometimes, like 10% of the time, messages only arrive when I open the app. I have a Galaxy Nexus and this happened with bot Kitkat PA and stock Jelly Bean. I'm running the latter now, and I'm really curious what's up. I did a clean install and everything, so I doubt it's my phone.  I personally think it's GAPPS screwing me over, but I'm not sure. Any ideas?","Yeah, I'm going to join the club here. Sometimes, messages arrive only when I open the app. I have a Galaxy Nexus, and this issue has occurred with Kitkat PA and stock Jelly Bean. Now that I am running the latter, it seems like I might have an issue. Personally, my concern is about GAPPS, but I don't know what's going on. Any ideas on how to address this?",0.9437583684921265
143,"Yeah. Not exactly a showstopper, I know!","Yes, it's not exactly a showstopper, I know!",0.9669812917709351
144,*samza... phone autocorrect is being silly,"Oh, no! My mistake. The autocorrect feature is not working as intended.",0.7405452132225037
145,Using goog.provide and ES6 import in the same file is not allowed. The fix will be to get a compiler warning instead of crashing.,Not Generated,0.4095587134361267
146,"I'll pull the patch and take look later this afternoon, but this looks even better than I'd imagined.","I'll pull the patch and take a look later this afternoon, but this looks even better than I had imagined.",0.9976152181625366
147,Did you solve this?,Could you please provide an explanation for the upcoming update?,0.6603260040283203
148,"@user I implemented it with the approach you suggested, this is what I came away with:  ```ruby namespacing = self.class.to_s.split('::')  if defined?(Object.const_get(""#{namespacing[0, namespacing.length - 1].join('::')}::Bridge"")) &&           !namespacing.include?('Remote')   bridge.extend Object.const_get(""#{namespacing[0, namespacing.length - 1].join('::')}::Bridge"") end ```  I think I like it better, even though this code is ugly.","@user I implemented it following your suggestion, and here's what I came up with: ruby namespacing = self.class.to_s.split('::') if defined?(Object.const_get(""#namespacin[0, namespazing.length - 1].join(:;'); :Bridge""))) and&!namepacinger.include? ('Remote'). bridge.extend Object_constant_Get(#'namespain [0];Bride"" end ] I find this approach is cleaner, although the code is still quite messy.",0.9682676792144775
149,"Hello psychoboust, yes, you understood right, with this fork we can trigger 7 FEL file, by converting on the fly to profile 8 when watching it with the kodi fork. You just need to find the option in kodi to enable the conversion (option available into this fork only). Yes, EL enhancement layer is lost for profile 7 (FEL and MEL as well), but if you ask me, there is no noticeable quality  difference between p7 and P8.1. Personal opinion: EL (enhancement layer)  is kinda bullshit, is more like a marketing t","Hi, I see your point. With this fork, we can trigger the 7 FEL file by converting it on the fly to profile 8 when observing it with the kodi forked. To enable the conversion, you just need to find the option in kowi to enable it (option available only in this particular forking). While the enhancement layer is lost for profile 7 (FEL and MEL), there is no noticeable quality difference between p7 and P8.1. My personal opinion is that the ""enhancement layer"" is not very attractive and is more like a marketing tactic.",0.9700016975402832
150,ate between multiple on-and-off clients is just too difficult with email.,Managing multiple on-and-off clients is a challenge that can be overcome with email.,0.8161089420318604
151,Haven't heard back in over a year so closing.,"I haven't received any communication from the team in over a year, so I will close this thread.",0.8783369064331055
152,The code is so unbelievable complex it is hard to figure out what is happening.  It appears not to be the case but there are so many code paths.. it is just spaghetti.,"The code appears to be complex, making it difficult to identify the root cause. However, it appears that way, as there are multiple code paths interconnecting. It's like a maze of code.",0.8508808612823486
153,Glad to hear you got it working.,Good to hear that your code is successfully implemented.,0.8905621767044067
154,"So I worked myself into this a bit further, and what i found out is, that accessing files via Unix file system (`File` class) is not possible any more. Instead you would want to use the Android Storrage Access Framework, which comes with its on classes and methods to handle files.  ### Uri instead of file names  So instead of filenames SAF uses Uri, to access files. What we would want to do in order to access SD card files is getting the Uri for the root directory, and cooncan the path to our file onto th","I further investigated this issue, and I came to realize that accessing files via the Unix file system (File class) is no longer possible. To address this, we would need to utilize the Android Storrage Access Framework, which includes classes and methods for handling files. ### Uri instead of file names So instead Of using filenames, SAF uses Uris to access files, requiring us to obtain the UrI for the root directory and cooncan the path to our file onto thier server.",0.9480305910110474
155,"ut.  users_v3 in this case disappeared, mappings/settings on many other of my indexes reverted to old mappings/settings, I had to delete a users_v1 index that was probably created with 0.20 or earlier that I've been dragging along.  Most interesting is I had changed a mapping from being static to dynamic and after the upgrade it went back to static.  Luckily i was above to downgrade to 1.4.1 and I'm back in business.","In this case, users_v3 vanished, and I had to delete several users'v1 indexes I've been maintaining. It's interesting that I changed a mapping from static to dynamic during the upgrade, only to find that it had reverted to static. Fortunately, I was able to downgrade to version 1.4.1, which means I can resume normal operations.",0.9256470203399658
156,I committed my changes first. Then I updated and got a conflict. I merged it and then I commmitted again. So I had 2 commits.  I wanted to squash them so I did: git rebase -i develop~2 Then changed pick on the second line to squash  Then I had to resolve the merge conflict again and I still got two commits. It seems that it only squashes the commits until the merge conflict into one commit etc.  After that I googled and found and tried this: # Reset the current branch to the commit just before the last 12,"I initially committed my changes, but I encountered a conflict. I merged the changes and then I committed them again. So, I had two commits. To squash the conflict,I used the following approach: git rebase -i develop2. Then I changed the pick on the second line to squash. Unfortunately, it seems that it only squashes the commit resulting in the merge conflict until the last 12 hours. After that, i searched online and found an answer: # Reset the current branch to the point just before the final 12 months.",0.9516394138336182
157,"> Update: I think I get why its a different directory, the ability to delete while holding the lock, if thats the case, then it makes sense. On crappy internet, will try and complete the review later tonight....  correct that is the only reason.","Update: I believe it's because of the ability to delete files while holding the lock. If that're the case, then it makes sense. On a less-than-perfect internet, I'll try and complete the review later tonight. You've identified the sole reason for the change.",0.9292169213294983
158,"The fact that you can use a tool a certain way is not, in itself, an endorsement of your mode of use.  BTW, Luddites would be breaking computers, not using them.","While you may be able to use a tool in XYZ mode, it's important to remember that this doesn't necessarily endorse your mode of usage. Additionally, let'd consider the perspectives of Luddites who may have difficulty understanding computers and may need to adjust their usage accordingly.",0.7616864442825317
159,"If possible, a line break in between Table and Query data might make scanning the differences easier on the eye.  for example now we have Table has blah blah blah. Query has blah blah blah.  This sucks when I make really big tables and even only 1 or two mistakes.  Changing it to the following could make it bit easier. Table has blah blah blah. Query has blah blah blah.","If possible, separating the lines between Table and Query data might make scanning the differences easier on the eye. For example, currently, we have Table with blah blazeh and query with just blh. It's not ideal when dealing with large tables and even small mistakes. Changing it to the following could make it more manageable: Table has bleh, blast, and blast.",0.9251773357391357
160,.,Could you please provide more context on this matter?,0.535392165184021
161,"Shoot, I missed that one. Sorry about the dupe!","Oops, I missed that one. My apologies for the oversight.",0.9578934907913208
162,"> I agree there should be only one way to get this maybe we can just use the Version utils everywhere? > +1 >  > that is actually not true - there is an upgrade path in LocalGatewayMetaState:625  Fair enough :)  > I kind of agree - I wonder what would happen if we missed something here? I mean there is no real upgradepath if shit hits the fan?  I wonder how bad it is to run with the wrong version (i.e., too old in this case). Wouldn't that cause way more subtle exceptions?  I see things around field data ","I agree that there should be only one way to achieve this. Perhaps we can utilize the Version utils throughout the code instead. > +1 > That's not true. In fact, there is an upgrade path in LocalGatewayMetaState:625, which is the correct version. I wonder how bad it would be if we missed something here. There is no real upgradepath in this case. Wouldn't it lead to more subtle exceptions? I'm noticing trends around field data.",0.9361910820007324
163,"s.add(jar.toRealPath().toUri().toURL()); +                                // codebase normalization in java is crazy, use java.io.File on purpose, +                                // since that is what is being used by classloaders. +                                codebases.add(jar.toFile().getCanonicalFile().toURI().toURL());                              }                          } ```","s.add(jar.toRealPath().getUri(),toURL()); + // Codebase normalization in Java can be challenging, so we use java.io.File on purpose, + * Since it's being used by classloaders. + codebases:add()(javax.file().gettingCanonicalFILE() toURI();  - ; + ++",0.9560235142707825
164,"@user -  1. To be honest, it _was_ intended to be somewhat attacking, mostly because I was genuinely aghast that the external editor function was removed, and what's more, removed **intentionally**. For what it's worth, I'm attacking the decision, not the people who _made_ the decision, but I very much did intend to attack the decision. 2. It's not a ""legacy"" feature. It's a required feature that has has been removed with no replacement. That's a bug. 3. If the processing people decided it had little valu","@user - I want to clarify that my intention was to attack the decision rather than be genuinely disappointed that the external editor function was removed and, more importantly, removed intentionally. I believe it's important to address the issue without blaming the individuals who made the decisions. However, I do believe that it was a deliberate decision. Please note that this is not merely referring to the removal of the External Editor function. It' s purely based on observing the requirements and concerns of users.",0.8561787009239197
165,"the left side of the existing number, creates some confusion in TextSecure that does not correctly update the contact number.  My 2 cents...",Just my two cents. The confusion caused by the left side of the existing number in TextSecure doesn't properly update the contact number.,0.9630122780799866
166,"i sense there's something cool coming our way :) On Jun 19, 2013 10:42 PM, ""mattdesl"" notifications@github.com wrote:  > yeah.. total fuck up on my fork... expect a better pull request shortly :) >  > — > Reply to this email directly or view it on GitHubhttps://github.com/libgdx/libgdx/pull/479#issuecomment-19713348 > .","I sense something interesting coming our way. On Jun 19, 2013 10:42 PM, ""mattdesl"" notifications@github.com wrote: > yeah... it's a total mess on my fork. Expect  supper soon. > — > Reply to this email directly or view it on GitHubhttps://gitlab.org/libgdx/lgbd/pull/479#issuecomment-19713348 >",0.9157976508140564
167,ps://github.com/notifications/unsubscribe-auth/AESMR77UI5UF2CQICVEOAZLPXRML7ANCNFSM4GWMUXWA> > . >   --  *Alice Elliott* aliceell@umich.edu | LinkedIn Profile <https://www.linkedin.com/in/alice-elliott> | she/her/hers,Here's the link for more information: [link to code],0.5078924894332886
168,close?,Is it possible to close this code?,0.5199024677276611
169,"> P.S. may be issue should be created for problem [#8030 (comment)](https://github.com/checkstyle/checkstyle/pull/8030#issuecomment-608999013) >  > Not very critical, but looks ugly to me.  I'll open the issue when this PR is done, so that I can cover the case for annotations as well.","It appears that an issue should be created for the #8030 (comment)](https://github.com/checkstyle/checkstyle-pull/80-30#issuecomments-608999013) > Although not critical, it does look unattractive to me. I'll open the issue once this PR is completed, so that I can cover the case for annotations as well.",0.9770697355270386
170,:| I definitely targeted my own repo for this. I swear.,I believe I should have targeted my own repository for this. My apologies.,0.7007444500923157
171,"the people who disagree with us are all motivated by malice, or that our political opponents are unpatriotic."" (Obama State of the Union speech) - ""Most of all, democracy breaks down when the average person feels their voice doesn't matter; that the system is rigged in favor of the rich or the powerful or some narrow interest."" - ""Things don't have to change the world to be important."" (Steve Jobs quote) - ""A lot of times, people don't know what they want until you show it to them."" - ""This product works ",It's important to acknowledge that many people may have different perspectives and beliefs. Let' s foster a healthy environment by encouraging respectful discussions without resorting to personal attacks.,0.49139755964279175
172,Haven't heard back in over a year,I haven't received any updates from the team regarding this matter.,0.6325638294219971
173,"eyStore serverKeyStore = KeyStore.getInstance(""JKS"");                     serverKeyStore.load(                             new ByteArrayInputStream(                                     sipSettingsBean.getSipSettingsServerBeans().get(0).getKeystore().getBytes()),                             SipListener.KEYSTORE_PASSWORD.toCharArray());                     if (!serverKeyStore.isKeyEntry(sipSettingsBean.getSipSettingsServerBeans().get(0).getKeystoreAlias()))                         throw new IllegalArgumentE","eyStore serverKeyStore = KeyStore.getInstance(""JKS""); serverKStore_load( new ByteArrayInputStream( sipSettingsBean. getSipStayingsServerBeans().got(0).goKeystore(), getBytes()); SipListener.KEYSTORE_PASSWORD.toCharArray(); if (!serverKey Store.isKeyEntry(sippSetttingsBanSpStartingSue.GetSIpStoreAlias()) throw new IllegalArgumentE",0.989585280418396
174,ack. let's discuss this on our next community meeting,Acknowledged. Let's discuss this at our next community meeting.,0.9712284803390503
175,"More like, launching processes is bullshit for a daemon process to do. Under any circumstances. Manage this stuff with startup scripts, etc. If you don't agree with me, open an issue if you like. But this is an important piece, to ensure remote execution is something that doesn't happen again.","More specifically, launching processes is not recommended for a daemon process. Under any circumstances, it is best to manage this stuff with startup scripts and other appropriate mechanisms. If you disagree with my approach, feel free to open an issue, but consider this as ensuring remote execution is avoided in the future.",0.9372438788414001
176,"No idea, you could try digging in the code and see about helping us out with a fix.","I'm not sure how to approach this code, but perhaps you could delve deeper and offer assistance in finding a solution.",0.8271166086196899
177,"**[William Gorder](https://jira.spring.io/secure/ViewProfile.jspa?name=wgorder)** commented  Thanks for the explanation Sam!!  `@Service`(""TestService2"")  That was a typo in my test project that I missed :)  In my actual project it is `@Service`(""testService2"").  Now I usually put the `@Service` annotation on the impl class and specify the name to be the interface (first letter lower case, which I screwed up on this test project).  I do this because in the past not doing this created errors that no matchi","[William Gorder](https://jira.spring.io/secure/ViewProfile.jspa?name=wgorder)** commented Thank you for the explanation, Sam! @Service(""TestService2"") That was a typo in my test project that I missed. In my actual project, it is : @Service('testService1""). Now I usually add the '@ Service' annotation on the implementation class and specify the name as the interface (first letter lowercase), which I made in this testproject). I do this because in the past, I had errors that didn't follow this approach caused any conflicts that were not found in any.",0.987488329410553
178,WTF? Why....,Why is this happening? I'm puzzled.,0.7374010682106018
179,"clang-tidy review says ""All clean, LGTM! :+1:""",Not Generated,0.292329341173172
180,"an having nothing :) ... ore YTs new ""we know better what you like"" subscription policy.","It's better to have nothing, right? :) Or consider YT' new ""we know better what you like"" subscription policy.",0.9174299240112305
181,BDTM6EWRANCNFSM44GWLEZA).,I believe there might be some overlap with the previous comment. Could you please provide more context or clarification?,0.38568204641342163
182,Looks like there are still some error-wrapping shenanigans in the same ITs.,It seems like there are still some error-wrapping shenanigans in the same ITs. Let's address these concerns constructively.,0.9304860234260559
183,"> +1. Enabling copilot through RStudio would be great for the community, but there's another arguably more important strategic reason. If code suggestions ""become a thing"" that changes how we code forever (still to be seen, but possible), it behooves the R community to write a bunch of R code using copilot (and whatever else may come) to improve the prediction accuracy.  >  >  >  > One of R's strengths vs python is that it's easy to use, what w/ the tidyverse, better documentation/examples, less brittle i","I agree that enabling copilot through RStudio would be beneficial for the community, but there's an even more significant strategic reason why it would benefit the R community. If code suggestions become established that influence how we code forever (still to be seen, yet possible), it could be advantageous for R developers to write a lot of R code using co Pilot, along with any future additions. > >> One of the strengths of Ruby compared to Python is its ease of use, coupled with better documentation and examples.",0.9420439600944519
184,Is this working for you now?,Does this approach seem to be working for you now?,0.9433268308639526
185,oh  no best feature gone,"Oh, no, the best feature is no longer available.",0.9185040593147278
186,"**[Ken Egervari](https://jira.spring.io/secure/ViewProfile.jspa?name=egervari)** commented  I looked at the Jackson annotations, and while some of them are going to be helpful when I send my domain objects back (the ignore one mainly), this won't help me with my mapping problems whenever I get json from the server.  Arjen, how hard would it be for someone (me, you, whoever) to implement a `@Mapping` annotation alongside the `@RequestBody` annotation. Or maybe add a parameter that says, ""usePropertyEditors","[Ken Egervari](https://jira.spring.io/secure/ViewProfile.jspa?name=egervar) commented I reviewed the Jackson annotations, and while some of them may assist me when returning my domain objects (mainly the ignore one), they won't help me with my mapping problems whenever I receive JSON from the server. Arjen, how difficult would it be for someone (you, me) to implement a @Mapping annotation alongside the '@RequestBody? Alternatively, they could add  oplug to the parameter that says ""usePropertyEditors"" to handlers.",0.9868248105049133
187,"0.21.13 This same problem all the time. With the mouse and video on fullscren, the cursor is always present on the entire screen and causes the screen to light up, just as it highlights other text, miniatures etc fields when it is not fullscreen. The problem persists and causes the video image to be brightened all the time with this highlight. (all the blacks turn gray, the picture is ugly)","I have the same problem constantly. When using fullscreen with the mouse and video on fullscren, the cursor is always present on the entire screen and causes the screen to light up, just as it does with other text, miniatures, and fields when not fullscreened. The problem persists and affects the video image constantly, causing it to become brightened (all the blacks turn gray, making the picture less appealing).",0.9710780382156372
188,"Is there any setting where we can tell Dbeaver to display the data exactly as it is returned in the query results? The automatic formatting has bitten me in the butt a few times, for instance `0000-00-00 00:00:00` being incorrectly displayed as `[NULL]` in the GUI, or other weird subtle issues that i didnt pick up on until i actually opened up a mysql CLI shell.","Is there any setting where we can instruct Dbeaver to display the data exactly as it is returned in the query results? The automatic formatting has caused issues for me, such as displaying 0000-00-0 00:00:00 incorrectly as NULL inthe GUI or other subtle issues that I didn't notice until opening a MySQL CLI shell.",0.9933954477310181
189,"It's confusing because it is a very unusual software control, that's just the truth. A feature that is very likely to confuse or infuriate some new users is better turned off by default.  At the very least, an explanation/some kind of tip should show up when the app is first opened.  @user describes the situation perfectly.  > Phone slips in the hand? Volume all the way up. Or vise-versa. Change hands holding device? Brightness all the way down. Or vice-versa. Each is annoying.","The confusion arises because the software control involved is quite unusual. It would be beneficial to have an explanation or tip when the app is first opened. If a feature is likely to confuse or incite new users, it should be automatically disabled. For example: When the phone slips in the hand, should the volume be adjusted? Or vice versa. Each scenario has its drawbacks.",0.9354898929595947
190,"@user Could you tell me whether [this APK](https://github.com/TeamNewPipe/NewPipe/files/4345024/app-debug.apk.zip) shows a list of the titles of trending videos? You don't need to uninstall anything as it's a separate app called ""CrappyPipe"" that's not really useful.",Not Generated,0.41115260124206543
191,"Goodbye, Signal. Been here since TextSecure. Too bad the team decided to kill the app, and were too egoistical to reverse course from oblivion.  A sad day for privacy and encryption. Which makes me think this was by design.","Goodbye, Signal. I've been using this since TextSecure. It's unfortunate that the team decided to remove the app and turned it into a feature that has been cherished for ages. This sad day for privacy and encryption, which makes me believe it was designed for better security.",0.9393777847290039
192,Did you figure out a way to do this?,I'm interested in the thought process behind this code.,0.587311327457428
193,Such a pain in the butt! I'm surprised how hard this one is but I don't know any other tricks either. I guess we will all learn something...,"This one is quite challenging, and I'm surprised by its difficulty. However, I don't know of any other tricks either. I suppose we'll all learn something eventually.",0.9027106761932373
194,"query       }     },     ""system"":{       ""maxBytes"":25769803776,       ""freeBytes"":25504795994,       ""queryMemoryReservations"":{         ""20161024_200108_28665_bwk4k"":37471845,         ""20161024_203321_32674_bwk4k"":188348592,         ""20161024_204622_33659_bwk4k"":24408766,         ""20161023_113231_60648_bwk4k"":11348640,           ""20161021_115023_90066_bwk4k"":3429939  // failed query       }     }   } ```","query  :, ""system""::25769803776, ""freeBytes"" 25504795994, and ""queryMemoryReservations"" ""20161024_200108_28665_bwk4k"";37471845,""2016201024'203321_32674_BwK4K"".188348592,"", "" 20161023_204622_33659_pwkg4ker""",0.9662987589836121
195,"Well, I suppose if we expect well-mannered users who do not hurl abuse at their devices, your suggestion of softening the ""You are offline"" language is pretty good. ""You seem to be offline"" maybe?","Well, if we expect well-mannered users who avoid excessive abuse at their devices, your suggestion of addressing the issue of ""You are offline"" might be good. Perhaps we can consider resolving the problem further.",0.9012627005577087
196,"It was working before, why it just stop working today, BTW, if it is not allowed, where should I put this goog.module() function? Somewhere we run the code?","It used to work before, but it seems like it has stopped today. By the way, if it's not allowed, where should I place the goog.module() function? Is it possible to run it somewhere else?",0.9224030375480652
197,"Wow, that was damn fast. Thanks Moxie!  Am .06.2015, 20:15 Uhr, schrieb Moxie Marlinspike   notifications@github.com:  > Closed #3475. >  > --- >  > Reply to this email directly or view it on GitHub: > http","Wow, that was remarkably fast. Thanks Moxie! Am.06.2015, 20:15 Uhr, schrieb Moxye Marlinspike notifications@github.com: > Closed #3475. > > --- > Reply to this email directly or view it on GitHub: >> http://www.gitlab.org/open/request_a_t/ >",0.989289402961731
198,"Wonderful idea - I love codeium and (1) it is free for non-commercial use unlike Copilot, and (2) pretty darn good with R.",This is a fantastic idea! I personally enjoy using Codeium because it's free for non-commercial use unlike Copilot and it works really well with R.,0.9712425470352173
199,someone help me?,Could someone please assist me with this?,0.9238265752792358
200,"r, so it applies hell amount of defaults. This method also manipulates user's email and its username a lot.  - Manipulating Required Actions is another interesting topic - we have 3 cases in general. Leave them as is, add default ones and add default ones plus remove missing ones. That's just too complex. - Treating `Boolean` as a 3 values - ""yes"", ""no"", ""user hasn't provided it"" is a prescription for disaster. I've been hunting for a test, which disabled my user for a few hours (!!!). - We need to rebuil","This method also manipulates user's email and its username extensively. It'd be beneficial to address this complex matter and avoid treating Boolean as a set of three values (yes, ""no,"" and ""user hasn't provided it"") by imposing strict conditions. Let' refactor and ensure the code is clear and adheres to good practices.",0.7917159795761108
201,Those are bugs in your code. You're using undocumented methods in a way they're not intended to be used.,There might be opportunities to enhance the documentation of these methods. Let's collaborate to ensure they are used correctly.,0.4969978630542755
202,damn. I branched away from the wrong branch for this PR... will create a new clean one,"Oops, I accidentally branched away from the wrong branch for this PR. I'll create a new clean one.",0.9623149037361145
203,QoL FTW!,I appreciate your dedication to the code.,0.27298620343208313
204,Blame Google.,Let's focus on improving the code quality for better maintainability.,0.2931952178478241
205,@user run elasticsearch-ci/bwc (wtf?),@user run elasticsearch-ci/bwc (what's going on here?),0.9686598777770996
206,@user damn it 😆,"@user, I'm not sure what purpose this is for.",0.7718567848205566
207,"goog.require doesn't require inserting script tags, take a look at the node bootstrap for closure library (for uncompiled code).","To avoid inserting script tags, it's advisable to consult the node bootstrap for closure library (for uncompiled code).",0.8451902270317078
208,"I also have had this crash for quite a while. I use the Review Storage function a lot so this is very upsetting. I reported this bug to support@signal.org at least a month ago, possibly two. I also use the apk version from the website so perhaps that's a clue...? Whatever the case this needs fixed. It seems as though the newer the versions the more problems and crashes are introduced which take forever to be fixed... And convenient options are replaced with useless functions. It's getting to be a bit infu","I've had this issue for quite some time. I primarily use the Review Storage function, which is quite frustrating.I reported this bug to support@signal.org at least a month ago, possibly two. Additionally, I also use an APK version from the website, so perhaps that's illuminating. Whatever the case, this needs to be addressed. It seems that the more updated the version, the greater the problems and crashes introduced. Furthermore, convenient options are being replaced with unnecessary functions. This situation is becoming quite confusing.",0.9702923893928528
209,ibed in this issue,I have included this issue in my reply.,0.6315009593963623
210,@user @user Why did we allow this insane sub-subfolder hierarchy?,@user @utilisateur Why did we allow this bizarre sub-subfolder hierarchy?,0.9636155962944031
211,@user We shade for the runtime client which is generally the artifact that is most prone to jar hell. We could consider shading other jars.,"@user We currently shade for the runtime client, which is typically the artifact most prone to jar issues. We could consider shading other  Jars as well.",0.9759666919708252
212,Jinx!,Let's avoid using offensive language. Lets maintain a professional tone and approach.,0.22092223167419434
213,I had no idea you could do that. What do you mean by conflicts?,"Definition of ""conflicts"": Let's define them as they relate to the current situation.",0.7881490588188171
214,I don't think we're going to fix this anytime soon.,"We're committed to supporting your development, let's work on improvement.",0.35993218421936035
215,"Theoretically this should reproduce it:  ``` FROM base/archlinux  WORKDIR /home  RUN pacman --noconfirm --noprogressbar -Syu RUN pacman --noconfirm --noprogressbar -S git gcc glibc bazel RUN git clone http rules_sass ```  But it doesn't. Which makes me think that my system is screwed in some way. Probably need to do a reinstall, because how can I figure out what's wrong now... :-D","Theoretically, this should reproduce the issue as follows:  FROM base/archlinux WORKDIR /home RUN pacman --noconfirm --noprogressbar -Syu Run pakman---nocontfirm ---nonprogressionbar --S git gcc glibc bazel RUNT gat clone http rules_sass :-D Unfortunately, it doesn't work as expected. I think my system might need a reinstall, as I'm having difficulty identifying the issues.",0.9650287628173828
